Title,Summary,EventDate,DatePrecision,Category,Importance,SourceType,SourceKey,SourceUrl
"Queen at Waldbühne, Berlin, Germany","Queen performed at Waldbühne in Berlin, Germany.",1982-05-15,ExactDate,Concert,30,Curated,queenconcerts-575,https://www.queenconcerts.com/detail/live/575/queen-live-15-05-1982-waldbuhne-berlin-germany.html
"Queen at Ernst-Merck Halle, Hamburg, Germany","Queen performed at Ernst-Merck Halle in Hamburg, Germany.",1982-05-16,ExactDate,Concert,30,Curated,queenconcerts-576,https://www.queenconcerts.com/detail/live/576/queen-live-16-05-1982-ernst-merck-halle-hamburg-germany.html
"Queen at Eissporthalle, Kassel, Germany","Queen performed at Eissporthalle in Kassel, Germany.",1982-05-18,ExactDate,Concert,30,Curated,queenconcerts-577,https://www.queenconcerts.com/detail/live/577/queen-live-18-05-1982-eissporthalle-kassel-germany.html
"Queen at Olympiahalle, Munich, Germany","Queen performed at Olympiahalle in Munich, Germany.",1982-05-21,ExactDate,Concert,30,Curated,queenconcerts-578,https://www.queenconcerts.com/detail/live/578/queen-live-21-05-1982-olympiahalle-munich-germany.html
"Queen at Olympiahalle, Munich, Germany","Queen performed at Olympiahalle in Munich, Germany.",1982-05-22,ExactDate,Concert,30,Curated,queenconcerts-1727,https://www.queenconcerts.com/detail/live/1727/queen-live-22-05-1982-olympiahalle-munich-germany.html
"Queen at Ingliston Showground, Edinburgh, UK","Queen performed at Ingliston Showground in Edinburgh, UK.",1982-06-02,ExactDate,Concert,30,Curated,queenconcerts-581,https://www.queenconcerts.com/detail/live/581/queen-live-02-06-1982-ingliston-showground-edinburgh-uk.html
"Queen at Forum, Montreal, Canada","Queen performed at Forum in Montreal, Canada.",1982-07-21,ExactDate,Concert,30,Curated,queenconcerts-583,https://www.queenconcerts.com/detail/live/583/queen-live-21-07-1982-forum-montreal-canada.html
"Queen at Garden, Boston, USA","Queen performed at Garden in Boston, USA.",1982-07-23,ExactDate,Concert,30,Curated,queenconcerts-584,https://www.queenconcerts.com/detail/live/584/queen-live-23-07-1982-garden-boston-ma-usa.html
"Queen at The Spectrum, Philadelphia, USA","Queen performed at The Spectrum in Philadelphia, USA.",1982-07-24,ExactDate,Concert,30,Curated,queenconcerts-585,https://www.queenconcerts.com/detail/live/585/queen-live-24-07-1982-the-spectrum-philadelphia-pa-usa.html
"Queen at Capital Centre, Landover, USA","Queen performed at Capital Centre in Landover, USA.",1982-07-25,ExactDate,Concert,30,Curated,queenconcerts-586,https://www.queenconcerts.com/detail/live/586/queen-live-25-07-1982-capital-centre-landover-md-usa.html
"Queen at Madison Square Garden, New York, USA","Queen performed at Madison Square Garden in New York, USA.",1982-07-27,ExactDate,Concert,30,Curated,queenconcerts-587,https://www.queenconcerts.com/detail/live/587/queen-live-27-07-1982-madison-square-garden-new-york-ny-usa.html
"Queen at Madison Square Garden, New York, USA","Queen performed at Madison Square Garden in New York, USA.",1982-07-28,ExactDate,Concert,30,Curated,queenconcerts-588,https://www.queenconcerts.com/detail/live/588/queen-live-28-07-1982-madison-square-garden-new-york-ny-usa.html
"Queen at Coliseum, Richfield, USA","Queen performed at Coliseum in Richfield, USA.",1982-07-31,ExactDate,Concert,30,Curated,queenconcerts-589,https://www.queenconcerts.com/detail/live/589/queen-live-31-07-1982-coliseum-richfield-oh-usa.html
"Queen at Maple Leaf Gardens, Toronto, Canada","Queen performed at Maple Leaf Gardens in Toronto, Canada.",1982-08-03,ExactDate,Concert,30,Curated,queenconcerts-591,https://www.queenconcerts.com/detail/live/591/queen-live-03-08-1982-maple-leaf-gardens-toronto-canada.html
"Queen at Market Square Arena, Indianapolis, USA","Queen performed at Market Square Arena in Indianapolis, USA.",1982-08-05,ExactDate,Concert,30,Curated,queenconcerts-592,https://www.queenconcerts.com/detail/live/592/queen-live-05-08-1982-market-square-arena-indianapolis-in-usa.html
"Queen at Joe Louis Arena, Detroit, USA","Queen performed at Joe Louis Arena in Detroit, USA.",1982-08-06,ExactDate,Concert,30,Curated,queenconcerts-593,https://www.queenconcerts.com/detail/live/593/queen-live-06-08-1982-joe-louis-arena-detroit-mi-usa.html
"Queen at Riverfront Coliseum, Cincinnati, USA","Queen performed at Riverfront Coliseum in Cincinnati, USA.",1982-08-07,ExactDate,Concert,30,Curated,queenconcerts-594,https://www.queenconcerts.com/detail/live/594/queen-live-07-08-1982-riverfront-coliseum-cincinnati-oh-usa.html
"Queen at Brendan Byrne Arena, East Rutherford, USA","Queen performed at Brendan Byrne Arena in East Rutherford, USA.",1982-08-09,ExactDate,Concert,30,Curated,queenconcerts-595,https://www.queenconcerts.com/detail/live/595/queen-live-09-08-1982-brendan-byrne-arena-east-rutherford-nj-usa.html
"Queen at Coliseum, New Haven, USA","Queen performed at Coliseum in New Haven, USA.",1982-08-10,ExactDate,Concert,30,Curated,queenconcerts-596,https://www.queenconcerts.com/detail/live/596/queen-live-10-08-1982-coliseum-new-haven-ct-usa.html
"Queen at Poplar Creek Music Theater, Hoffman Estates, USA","Queen performed at Poplar Creek Music Theater in Hoffman Estates, USA.",1982-08-13,ExactDate,Concert,30,Curated,queenconcerts-597,https://www.queenconcerts.com/detail/live/597/queen-live-13-08-1982-poplar-creek-music-theater-hoffman-estates-il-usa.html
"Queen at Poplar Creek Music Theater, Hoffman Estates, USA","Queen performed at Poplar Creek Music Theater in Hoffman Estates, USA.",1982-08-14,ExactDate,Concert,30,Curated,queenconcerts-598,https://www.queenconcerts.com/detail/live/598/queen-live-14-08-1982-poplar-creek-music-theater-hoffman-estates-il-usa.html
"Queen at Civic Centre, St. Paul, USA","Queen performed at Civic Centre in St. Paul, USA.",1982-08-15,ExactDate,Concert,30,Curated,queenconcerts-599,https://www.queenconcerts.com/detail/live/599/queen-live-15-08-1982-civic-centre-st-paul-mn-usa.html
"Queen at Mississippi Coast Coliseum, Biloxi, USA","Queen performed at Mississippi Coast Coliseum in Biloxi, USA.",1982-08-19,ExactDate,Concert,30,Curated,queenconcerts-600,https://www.queenconcerts.com/detail/live/600/queen-live-19-08-1982-mississippi-coast-coliseum-biloxi-ms-usa.html
"Queen at Summit, Houston, USA","Queen performed at Summit in Houston, USA.",1982-08-20,ExactDate,Concert,30,Curated,queenconcerts-601,https://www.queenconcerts.com/detail/live/601/queen-live-20-08-1982-summit-houston-tx-usa.html
"Queen at Reunion, Dallas, USA","Queen performed at Reunion in Dallas, USA.",1982-08-21,ExactDate,Concert,30,Curated,queenconcerts-602,https://www.queenconcerts.com/detail/live/602/queen-live-21-08-1982-reunion-dallas-tx-usa.html
"Queen at Omni, Atlanta, USA","Queen performed at Omni in Atlanta, USA.",1982-08-24,ExactDate,Concert,30,Curated,queenconcerts-603,https://www.queenconcerts.com/detail/live/603/queen-live-24-08-1982-omni-atlanta-ga-usa.html
"Queen at Myriad, Oklahoma City, USA","Queen performed at Myriad in Oklahoma City, USA.",1982-08-27,ExactDate,Concert,30,Curated,queenconcerts-605,https://www.queenconcerts.com/detail/live/605/queen-live-27-08-1982-myriad-oklahoma-city-ok-usa.html
"Queen at Kemper Arena, Kansas City, USA","Queen performed at Kemper Arena in Kansas City, USA.",1982-08-28,ExactDate,Concert,30,Curated,queenconcerts-606,https://www.queenconcerts.com/detail/live/606/queen-live-28-08-1982-kemper-arena-kansas-city-mo-usa.html
"Queen at McNichols Arena, Denver, USA","Queen performed at McNichols Arena in Denver, USA.",1982-08-30,ExactDate,Concert,30,Curated,queenconcerts-607,https://www.queenconcerts.com/detail/live/607/queen-live-30-08-1982-mcnichols-arena-denver-co-usa.html
"Queen at Coliseum, Portland, USA","Queen performed at Coliseum in Portland, USA.",1982-09-02,ExactDate,Concert,30,Curated,queenconcerts-608,https://www.queenconcerts.com/detail/live/608/queen-live-02-09-1982-coliseum-portland-or-usa.html
"Queen at Coliseum, Seattle, USA","Queen performed at Coliseum in Seattle, USA.",1982-09-03,ExactDate,Concert,30,Curated,queenconcerts-609,https://www.queenconcerts.com/detail/live/609/queen-live-03-09-1982-coliseum-seattle-wa-usa.html
"Queen at PNE Coliseum, Vancouver, Canada","Queen performed at PNE Coliseum in Vancouver, Canada.",1982-09-04,ExactDate,Concert,30,Curated,queenconcerts-610,https://www.queenconcerts.com/detail/live/610/queen-live-04-09-1982-pne-coliseum-vancouver-canada.html
"Queen at Oakland Coliseum Arena, Oakland, USA","Queen performed at Oakland Coliseum Arena in Oakland, USA.",1982-09-07,ExactDate,Concert,30,Curated,queenconcerts-611,https://www.queenconcerts.com/detail/live/611/queen-live-07-09-1982-oakland-coliseum-arena-oakland-ca-usa.html
"Queen at Veteran's Memorial Coliseum, Phoenix, USA","Queen performed at Veteran's Memorial Coliseum in Phoenix, USA.",1982-09-10,ExactDate,Concert,30,Curated,queenconcerts-612,https://www.queenconcerts.com/detail/live/612/queen-live-10-09-1982-veterans-memorial-coliseum-phoenix-az-usa.html
"Queen at Irvine Meadows, Irvine, USA","Queen performed at Irvine Meadows in Irvine, USA.",1982-09-11,ExactDate,Concert,30,Curated,queenconcerts-613,https://www.queenconcerts.com/detail/live/613/queen-live-11-09-1982-irvine-meadows-irvine-ca-usa.html
"Queen at Irvine Meadows, Irvine, USA","Queen performed at Irvine Meadows in Irvine, USA.",1982-09-12,ExactDate,Concert,30,Curated,queenconcerts-614,https://www.queenconcerts.com/detail/live/614/queen-live-12-09-1982-irvine-meadows-irvine-ca-usa.html
"Queen at Forum, Inglewood, USA","Queen performed at Forum in Inglewood, USA.",1982-09-14,ExactDate,Concert,30,Curated,queenconcerts-615,https://www.queenconcerts.com/detail/live/615/queen-live-14-09-1982-forum-inglewood-ca-usa.html
"Queen at Kyuden Auditorium, Fukuoka, Japan","Queen performed at Kyuden Auditorium in Fukuoka, Japan.",1982-10-19,ExactDate,Concert,30,Curated,queenconcerts-617,https://www.queenconcerts.com/detail/live/617/queen-live-19-10-1982-kyuden-auditorium-fukuoka-japan.html
"Queen at Kyuden Auditorium, Fukuoka, Japan","Queen performed at Kyuden Auditorium in Fukuoka, Japan.",1982-10-20,ExactDate,Concert,30,Curated,queenconcerts-618,https://www.queenconcerts.com/detail/live/618/queen-live-20-10-1982-kyuden-auditorium-fukuoka-japan.html
"Queen at Hankyu Nishinomiya Stadium, Nishinomiya, Japan","Queen performed at Hankyu Nishinomiya Stadium in Nishinomiya, Japan.",1982-10-24,ExactDate,Concert,30,Curated,queenconcerts-619,https://www.queenconcerts.com/detail/live/619/queen-live-24-10-1982-hankyu-nishinomiya-stadium-nishinomiya-japan.html
"Queen at Kosusai Tenjijo, Nagoya, Japan","Queen performed at Kosusai Tenjijo in Nagoya, Japan.",1982-10-26,ExactDate,Concert,30,Curated,queenconcerts-620,https://www.queenconcerts.com/detail/live/620/queen-live-26-10-1982-kosusai-tenjijo-nagoya-japan.html
"Queen at Hokkaidoritso Sangyo Kyoshinajaijo, Sapporo, Japan","Queen performed at Hokkaidoritso Sangyo Kyoshinajaijo in Sapporo, Japan.",1982-10-29,ExactDate,Concert,30,Curated,queenconcerts-621,https://www.queenconcerts.com/detail/live/621/queen-live-29-10-1982-hokkaidoritso-sangyo-kyoshinajaijo-sapporo-japan.html
"Queen at Seibu Lions Stadium, Tokorozawa, Japan","Queen performed at Seibu Lions Stadium in Tokorozawa, Japan.",1982-11-03,ExactDate,Concert,30,Curated,queenconcerts-622,https://www.queenconcerts.com/detail/live/622/queen-live-03-11-1982-seibu-lions-stadium-tokorozawa-japan.html
"Queen at RDS Simmons Hall, Dublin, Ireland","Queen performed at RDS Simmons Hall in Dublin, Ireland.",1984-08-28,ExactDate,Concert,30,Curated,queenconcerts-626,https://www.queenconcerts.com/detail/live/626/queen-live-28-08-1984-rds-simmons-hall-dublin-ireland.html
"Queen at RDS Simmons Hall, Dublin, Ireland","Queen performed at RDS Simmons Hall in Dublin, Ireland.",1984-08-29,ExactDate,Concert,30,Curated,queenconcerts-627,https://www.queenconcerts.com/detail/live/627/queen-live-29-08-1984-rds-simmons-hall-dublin-ireland.html
"Queen at National Exhibition Centre, Birmingham, UK","Queen performed at National Exhibition Centre in Birmingham, UK.",1984-08-31,ExactDate,Concert,30,Curated,queenconcerts-628,https://www.queenconcerts.com/detail/live/628/queen-live-31-08-1984-national-exhibition-centre-birmingham-uk.html
"Queen at National Exhibition Centre, Birmingham, UK","Queen performed at National Exhibition Centre in Birmingham, UK.",1984-09-02,ExactDate,Concert,30,Curated,queenconcerts-630,https://www.queenconcerts.com/detail/live/630/queen-live-02-09-1984-national-exhibition-centre-birmingham-uk.html
"Queen at Wembley Arena, London, UK","Queen performed at Wembley Arena in London, UK.",1984-09-05,ExactDate,Concert,30,Curated,queenconcerts-632,https://www.queenconcerts.com/detail/live/632/queen-live-05-09-1984-wembley-arena-london-uk.html
"Queen at Wembley Arena, London, UK","Queen performed at Wembley Arena in London, UK.",1984-09-07,ExactDate,Concert,30,Curated,queenconcerts-633,https://www.queenconcerts.com/detail/live/633/queen-live-07-09-1984-wembley-arena-london-uk.html
"Queen at Wembley Arena, London, UK","Queen performed at Wembley Arena in London, UK.",1984-09-08,ExactDate,Concert,30,Curated,queenconcerts-634,https://www.queenconcerts.com/detail/live/634/queen-live-08-09-1984-wembley-arena-london-uk.html
"Queen at Westallenhalle, Dortmund, Germany","Queen performed at Westallenhalle in Dortmund, Germany.",1984-09-11,ExactDate,Concert,30,Curated,queenconcerts-635,https://www.queenconcerts.com/detail/live/635/queen-live-11-09-1984-westallenhalle-dortmund-germany.html
"Queen at Sportspalace, Milan, Italy","Queen performed at Sportspalace in Milan, Italy.",1984-09-15,ExactDate,Concert,30,Curated,queenconcerts-637,https://www.queenconcerts.com/detail/live/637/queen-live-15-09-1984-sportspalace-milan-italy.html
"Queen at Olympiahalle, Munich, Germany","Queen performed at Olympiahalle in Munich, Germany.",1984-09-16,ExactDate,Concert,30,Curated,queenconcerts-638,https://www.queenconcerts.com/detail/live/638/queen-live-16-09-1984-olympiahalle-munich-germany.html
"Queen at Palais Omnisports de Bercy, Paris, France","Queen performed at Palais Omnisports de Bercy in Paris, France.",1984-09-18,ExactDate,Concert,30,Curated,queenconcerts-639,https://www.queenconcerts.com/detail/live/639/queen-live-18-09-1984-palais-omnisports-de-bercy-paris-france.html
"Queen at Groenoordhallen, Leiden, The Netherlands","Queen performed at Groenoordhallen in Leiden, The Netherlands.",1984-09-20,ExactDate,Concert,30,Curated,queenconcerts-640,https://www.queenconcerts.com/detail/live/640/queen-live-20-09-1984-groenoordhallen-leiden-the-netherlands.html
"Queen at Forest National, Brussels, Belgium","Queen performed at Forest National in Brussels, Belgium.",1984-09-21,ExactDate,Concert,30,Curated,queenconcerts-641,https://www.queenconcerts.com/detail/live/641/queen-live-21-09-1984-forest-national-brussels-belgium.html
"Queen at Europahalle, Hanover, Germany","Queen performed at Europahalle in Hanover, Germany.",1984-09-22,ExactDate,Concert,30,Curated,queenconcerts-642,https://www.queenconcerts.com/detail/live/642/queen-live-22-09-1984-europahalle-hanover-germany.html
"Queen at Deutschlandhalle, Berlin, Germany","Queen performed at Deutschlandhalle in Berlin, Germany.",1984-09-24,ExactDate,Concert,30,Curated,queenconcerts-643,https://www.queenconcerts.com/detail/live/643/queen-live-24-09-1984-deutschlandhalle-berlin-germany.html
"Queen at Festhalle, Frankfurt, Germany","Queen performed at Festhalle in Frankfurt, Germany.",1984-09-26,ExactDate,Concert,30,Curated,queenconcerts-644,https://www.queenconcerts.com/detail/live/644/queen-live-26-09-1984-festhalle-frankfurt-germany.html
"Queen at Schleyerhalle, Stuttgart, Germany","Queen performed at Schleyerhalle in Stuttgart, Germany.",1984-09-27,ExactDate,Concert,30,Curated,queenconcerts-645,https://www.queenconcerts.com/detail/live/645/queen-live-27-09-1984-schleyerhalle-stuttgart-germany.html
"Queen at Stadthalle, Vienna, Austria","Queen performed at Stadthalle in Vienna, Austria.",1984-09-29,ExactDate,Concert,30,Curated,queenconcerts-646,https://www.queenconcerts.com/detail/live/646/queen-live-29-09-1984-stadthalle-vienna-austria.html
"Queen at Super Bowl, Sun City, Bophuthatswana","Queen performed at Super Bowl in Sun City, Bophuthatswana.",1984-10-06,ExactDate,Concert,30,Curated,queenconcerts-1735,https://www.queenconcerts.com/detail/live/1735/queen-live-06-10-1984-super-bowl-sun-city-bophuthatswana.html
"Queen at Super Bowl, Sun City, Bophuthatswana","Queen performed at Super Bowl in Sun City, Bophuthatswana.",1984-10-07,ExactDate,Concert,30,Curated,queenconcerts-1736,https://www.queenconcerts.com/detail/live/1736/queen-live-07-10-1984-super-bowl-sun-city-bophuthatswana.html
"Queen at Super Bowl, Sun City, Bophuthatswana","Queen performed at Super Bowl in Sun City, Bophuthatswana.",1984-10-10,ExactDate,Concert,30,Curated,queenconcerts-1737,https://www.queenconcerts.com/detail/live/1737/queen-live-10-10-1984-super-bowl-sun-city-bophuthatswana.html
"Queen at Super Bowl, Sun City, Bophuthatswana","Queen performed at Super Bowl in Sun City, Bophuthatswana.",1984-10-13,ExactDate,Concert,30,Curated,queenconcerts-650,https://www.queenconcerts.com/detail/live/650/queen-live-13-10-1984-super-bowl-sun-city-bophuthatswana.html
"Queen at Super Bowl, Sun City, Bophuthatswana","Queen performed at Super Bowl in Sun City, Bophuthatswana.",1984-10-14,ExactDate,Concert,30,Curated,queenconcerts-651,https://www.queenconcerts.com/detail/live/651/queen-live-14-10-1984-super-bowl-sun-city-bophuthatswana.html
"Queen at Super Bowl, Sun City, Bophuthatswana","Queen performed at Super Bowl in Sun City, Bophuthatswana.",1984-10-18,ExactDate,Concert,30,Curated,queenconcerts-652,https://www.queenconcerts.com/detail/live/652/queen-live-18-10-1984-super-bowl-sun-city-bophuthatswana.html
"Queen at Super Bowl, Sun City, Bophuthatswana","Queen performed at Super Bowl in Sun City, Bophuthatswana.",1984-10-19,ExactDate,Concert,30,Curated,queenconcerts-653,https://www.queenconcerts.com/detail/live/653/queen-live-19-10-1984-super-bowl-sun-city-bophuthatswana.html
"Queen at Super Bowl, Sun City, Bophuthatswana","Queen performed at Super Bowl in Sun City, Bophuthatswana.",1984-10-20,ExactDate,Concert,30,Curated,queenconcerts-654,https://www.queenconcerts.com/detail/live/654/queen-live-20-10-1984-super-bowl-sun-city-bophuthatswana.html
"Queen at Sports & Entertainments Centre, Melbourne, Australia","Queen performed at Sports & Entertainments Centre in Melbourne, Australia.",1985-04-16,ExactDate,Concert,30,Curated,queenconcerts-658,https://www.queenconcerts.com/detail/live/658/queen-live-16-04-1985-sports-entertainments-centre-melbourne-australia.html
"Queen at Sports & Entertainments Centre, Melbourne, Australia","Queen performed at Sports & Entertainments Centre in Melbourne, Australia.",1985-04-17,ExactDate,Concert,30,Curated,queenconcerts-659,https://www.queenconcerts.com/detail/live/659/queen-live-17-04-1985-sports-entertainments-centre-melbourne-australia.html
"Queen at Sports & Entertainments Centre, Melbourne, Australia","Queen performed at Sports & Entertainments Centre in Melbourne, Australia.",1985-04-19,ExactDate,Concert,30,Curated,queenconcerts-660,https://www.queenconcerts.com/detail/live/660/queen-live-19-04-1985-sports-entertainments-centre-melbourne-australia.html
"Queen at Sports & Entertainments Centre, Melbourne, Australia","Queen performed at Sports & Entertainments Centre in Melbourne, Australia.",1985-04-20,ExactDate,Concert,30,Curated,queenconcerts-661,https://www.queenconcerts.com/detail/live/661/queen-live-20-04-1985-sports-entertainments-centre-melbourne-australia.html
"Queen at Entertainments Centre, Sydney, Australia","Queen performed at Entertainments Centre in Sydney, Australia.",1985-04-25,ExactDate,Concert,30,Curated,queenconcerts-662,https://www.queenconcerts.com/detail/live/662/queen-live-25-04-1985-entertainments-centre-sydney-australia.html
"Queen at Entertainments Centre, Sydney, Australia","Queen performed at Entertainments Centre in Sydney, Australia.",1985-04-26,ExactDate,Concert,30,Curated,queenconcerts-663,https://www.queenconcerts.com/detail/live/663/queen-live-26-04-1985-entertainments-centre-sydney-australia.html
"Queen at Entertainments Centre, Sydney, Australia","Queen performed at Entertainments Centre in Sydney, Australia.",1985-04-28,ExactDate,Concert,30,Curated,queenconcerts-664,https://www.queenconcerts.com/detail/live/664/queen-live-28-04-1985-entertainments-centre-sydney-australia.html
"Queen at Entertainments Centre, Sydney, Australia","Queen performed at Entertainments Centre in Sydney, Australia.",1985-04-29,ExactDate,Concert,30,Curated,queenconcerts-665,https://www.queenconcerts.com/detail/live/665/queen-live-29-04-1985-entertainments-centre-sydney-australia.html
"Queen at Nippon Budokan, Tokyo, Japan","Queen performed at Nippon Budokan in Tokyo, Japan.",1985-05-08,ExactDate,Concert,30,Curated,queenconcerts-666,https://www.queenconcerts.com/detail/live/666/queen-live-08-05-1985-nippon-budokan-tokyo-japan.html
"Queen at Nippon Budokan, Tokyo, Japan","Queen performed at Nippon Budokan in Tokyo, Japan.",1985-05-09,ExactDate,Concert,30,Curated,queenconcerts-667,https://www.queenconcerts.com/detail/live/667/queen-live-09-05-1985-nippon-budokan-tokyo-japan.html
"Queen at Yoyogi Taiikukan, Tokyo, Japan","Queen performed at Yoyogi Taiikukan in Tokyo, Japan.",1985-05-11,ExactDate,Concert,30,Curated,queenconcerts-669,https://www.queenconcerts.com/detail/live/669/queen-live-11-05-1985-yoyogi-taiikukan-tokyo-japan.html
"Queen at Aichi Auditorium, Nagoya, Japan","Queen performed at Aichi Auditorium in Nagoya, Japan.",1985-05-13,ExactDate,Concert,30,Curated,queenconcerts-670,https://www.queenconcerts.com/detail/live/670/queen-live-13-05-1985-aichi-auditorium-nagoya-japan.html
"Queen at Castle Hall, Osaka, Japan","Queen performed at Castle Hall in Osaka, Japan.",1985-05-15,ExactDate,Concert,30,Curated,queenconcerts-671,https://www.queenconcerts.com/detail/live/671/queen-live-15-05-1985-castle-hall-osaka-japan.html
"Queen at Groenoordhallen, Leiden, The Netherlands","Queen performed at Groenoordhallen in Leiden, The Netherlands.",1986-06-11,ExactDate,Concert,30,Curated,queenconcerts-675,https://www.queenconcerts.com/detail/live/675/queen-live-11-06-1986-groenoordhallen-leiden-the-netherlands.html
"Queen at Groenoordhallen, Leiden, The Netherlands","Queen performed at Groenoordhallen in Leiden, The Netherlands.",1986-06-12,ExactDate,Concert,30,Curated,queenconcerts-676,https://www.queenconcerts.com/detail/live/676/queen-live-12-06-1986-groenoordhallen-leiden-the-netherlands.html
"Queen at Hippodrome de Vincennes, Paris, France","Queen performed at Hippodrome de Vincennes in Paris, France.",1986-06-14,ExactDate,Concert,30,Curated,queenconcerts-677,https://www.queenconcerts.com/detail/live/677/queen-live-14-06-1986-hippodrome-de-vincennes-paris-france.html
"Queen at Forest National, Brussels, Belgium","Queen performed at Forest National in Brussels, Belgium.",1986-06-17,ExactDate,Concert,30,Curated,queenconcerts-678,https://www.queenconcerts.com/detail/live/678/queen-live-17-06-1986-forest-national-brussels-belgium.html
"Queen at Groenoordhallen, Leiden, The Netherlands","Queen performed at Groenoordhallen in Leiden, The Netherlands.",1986-06-19,ExactDate,Concert,30,Curated,queenconcerts-679,https://www.queenconcerts.com/detail/live/679/queen-live-19-06-1986-groenoordhallen-leiden-the-netherlands.html
"Queen at Maimarktgelände, Mannheim, Germany","Queen performed at Maimarktgelände in Mannheim, Germany.",1986-06-21,ExactDate,Concert,30,Curated,queenconcerts-680,https://www.queenconcerts.com/detail/live/680/queen-live-21-06-1986-maimarktgelande-mannheim-germany.html
"Queen at Olympiahalle, Munich, Germany","Queen performed at Olympiahalle in Munich, Germany.",1986-06-28,ExactDate,Concert,30,Curated,queenconcerts-682,https://www.queenconcerts.com/detail/live/682/queen-live-28-06-1986-olympiahalle-munich-germany.html
"Queen at Olympiahalle, Munich, Germany","Queen performed at Olympiahalle in Munich, Germany.",1986-06-29,ExactDate,Concert,30,Curated,queenconcerts-683,https://www.queenconcerts.com/detail/live/683/queen-live-29-06-1986-olympiahalle-munich-germany.html
"Queen at Hallenstadion, Zurich, Switzerland","Queen performed at Hallenstadion in Zurich, Switzerland.",1986-07-01,ExactDate,Concert,30,Curated,queenconcerts-684,https://www.queenconcerts.com/detail/live/684/queen-live-01-07-1986-hallenstadion-zurich-switzerland.html
"Queen at Hallenstadion, Zurich, Switzerland","Queen performed at Hallenstadion in Zurich, Switzerland.",1986-07-02,ExactDate,Concert,30,Curated,queenconcerts-685,https://www.queenconcerts.com/detail/live/685/queen-live-02-07-1986-hallenstadion-zurich-switzerland.html
"Queen at St. James Park, Newcastle, UK","Queen performed at St. James Park in Newcastle, UK.",1986-07-09,ExactDate,Concert,30,Curated,queenconcerts-687,https://www.queenconcerts.com/detail/live/687/queen-live-09-07-1986-st-james-park-newcastle-uk.html
"Queen at Wembley Stadium, London, UK","Queen performed at Wembley Stadium in London, UK.",1986-07-12,ExactDate,Concert,30,Curated,queenconcerts-689,https://www.queenconcerts.com/detail/live/689/queen-live-12-07-1986-wembley-stadium-london-uk.html
"Queen at Maine Road, Manchester, UK","Queen performed at Maine Road in Manchester, UK.",1986-07-16,ExactDate,Concert,30,Curated,queenconcerts-691,https://www.queenconcerts.com/detail/live/691/queen-live-16-07-1986-maine-road-manchester-uk.html
"Queen at Stadthalle, Vienna, Austria","Queen performed at Stadthalle in Vienna, Austria.",1986-07-21,ExactDate,Concert,30,Curated,queenconcerts-693,https://www.queenconcerts.com/detail/live/693/queen-live-21-07-1986-stadthalle-vienna-austria.html
"Queen at Stadthalle, Vienna, Austria","Queen performed at Stadthalle in Vienna, Austria.",1986-07-22,ExactDate,Concert,30,Curated,queenconcerts-694,https://www.queenconcerts.com/detail/live/694/queen-live-22-07-1986-stadthalle-vienna-austria.html
"Queen at Rayo Vallecano, Madrid, Spain","Queen performed at Rayo Vallecano in Madrid, Spain.",1986-08-03,ExactDate,Concert,30,Curated,queenconcerts-698,https://www.queenconcerts.com/detail/live/698/queen-live-03-08-1986-rayo-vallecano-madrid-spain.html
"Queen at Estadio Municipal, Marbella, Spain","Queen performed at Estadio Municipal in Marbella, Spain.",1986-08-05,ExactDate,Concert,30,Curated,queenconcerts-699,https://www.queenconcerts.com/detail/live/699/queen-live-05-08-1986-estadio-municipal-marbella-spain.html
Roger Taylor and John Deacon at Cowdray Park,"Roger Taylor and John Deacon performed at Cowdray Park, billed as Queen.",1993-09-18,ExactDate,Concert,40,Curated,queen-concert-special-1993-09-18,https://www.queenonline.com/features/on-the-spotjason-falloon
